accommodates,bathrooms,bedrooms,beds,price
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,117.0
2,1.0,2.0,1.0,90.0
2,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,79.0
2,1.0,1.0,2.0,160.0
2,1.0,1.0,1.0,125.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,74.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,161.0
1,1.0,1.0,1.0,58.0
4,1.0,2.0,3.0,115.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,125.0
3,1.0,1.0,1.0,195.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,70.0
4,2.0,2.0,2.0,400.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,105.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,64.0
2,1.0,1.0,1.0,65.0
4,1.0,1.0,2.0,250.0
2,1.5,1.0,1.0,109.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,150.0
4,2.0,2.0,2.0,325.0
2,1.0,1.0,1.0,85.0
2,2.0,1.0,1.0,120.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,79.0
1,1.0,1.0,2.0,40.0
4,1.5,2.0,3.0,132.0
2,1.0,1.0,1.0,135.0
2,1.0,1.0,1.0,145.0
1,1.0,1.0,1.0,76.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,2.0,150.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,69.0
8,1.0,3.0,3.0,375.0
2,1.0,1.0,1.0,240.0
2,1.0,1.0,1.0,70.0
4,2.0,2.0,2.0,200.0
2,1.0,1.0,1.0,60.0
5,1.0,2.0,2.0,200.0
2,1.0,1.0,1.0,138.0
3,1.0,2.0,2.0,67.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,2.0,56.0
5,1.0,2.0,2.0,220.0
3,2.0,1.0,2.0,90.0
1,1.0,1.0,1.0,55.0
4,1.0,1.0,3.0,55.0
2,2.0,1.0,1.0,70.0
2,1.0,1.0,1.0,95.0
3,1.0,2.0,3.0,150.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,90.0
2,2.0,1.0,1.0,83.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,145.0
5,2.5,3.0,3.0,525.0
1,1.0,1.0,1.0,55.0
2,2.0,1.0,1.0,88.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,190.0
1,1.0,1.0,1.0,94.0
5,1.0,2.0,3.0,175.0
6,2.0,2.0,3.0,0.0
2,1.0,1.0,1.0,80.0
4,1.0,1.0,2.0,108.0
4,1.0,2.0,2.0,180.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,84.0
4,1.0,2.0,2.0,220.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,2.0,130.0
2,4.0,1.0,1.0,39.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,116.0
2,1.0,1.0,1.0,95.0
4,1.0,1.0,2.0,99.0
2,1.0,1.0,1.0,65.0
2,2.0,1.0,1.0,66.0
2,1.0,1.0,1.0,120.0
3,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,119.0
3,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,57.0
2,1.0,1.0,1.0,299.0
2,2.0,1.0,1.0,89.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,80.0
4,1.0,1.0,3.0,200.0
2,1.0,1.0,1.0,200.0
4,1.0,1.0,2.0,165.0
2,2.0,1.0,1.0,98.0
4,1.0,2.0,2.0,250.0
3,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,185.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,76.0
2,1.0,1.0,1.0,195.0
4,1.0,2.0,2.0,120.0
6,1.0,3.0,3.0,350.0
8,1.0,3.0,4.0,150.0
4,1.5,2.0,2.0,190.0
4,1.0,2.0,2.0,150.0
1,2.0,1.0,1.0,42.0
4,1.0,2.0,2.0,200.0
5,1.0,1.0,2.0,220.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,80.0
6,2.0,2.0,3.0,300.0
6,1.0,2.0,2.0,300.0
1,1.0,1.0,1.0,60.0
3,1.0,2.0,1.0,125.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,50.0
4,1.0,1.0,1.0,135.0
1,1.0,1.0,1.0,56.0
3,1.0,1.0,1.0,187.0
2,1.0,1.0,1.0,81.0
4,1.0,1.0,2.0,175.0
2,1.0,1.0,1.0,145.0
3,1.0,1.0,1.0,250.0
2,1.0,1.0,1.0,60.0
4,1.5,2.0,4.0,195.0
2,1.0,1.0,1.0,115.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,130.0
2,1.0,2.0,2.0,150.0
2,1.0,1.0,1.0,61.0
3,1.0,1.0,1.0,135.0
2,1.0,1.0,1.0,162.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,50.0
8,2.0,3.0,3.0,1200.0
4,1.0,1.0,2.0,120.0
3,1.0,1.0,3.0,99.0
2,1.0,1.0,1.0,97.0
4,1.0,2.0,4.0,225.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,60.0
3,1.0,1.0,2.0,160.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,330.0
2,1.0,1.0,1.0,45.0
4,1.0,1.0,2.0,200.0
2,1.0,1.0,1.0,73.0
4,1.0,1.0,2.0,500.0
2,2.0,1.0,1.0,99.0
4,1.0,1.0,1.0,135.0
2,1.0,1.0,1.0,195.0
2,1.0,1.0,1.0,149.0
4,2.0,2.0,2.0,225.0
5,2.5,3.0,5.0,450.0
4,1.0,1.0,2.0,100.0
3,1.0,1.0,1.0,160.0
2,1.0,1.0,1.0,165.0
2,4.0,1.0,1.0,35.0
2,1.0,1.0,1.0,150.0
6,1.0,2.0,3.0,270.0
2,1.0,1.0,1.0,50.0
4,1.0,2.0,2.0,250.0
2,1.0,1.0,2.0,60.0
2,1.0,1.0,1.0,62.0
3,1.0,2.0,1.0,225.0
3,1.0,1.0,1.0,180.0
2,1.5,1.0,1.0,55.0
1,1.0,1.0,1.0,160.0
2,1.0,1.0,1.0,85.0
1,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,150.0
4,2.0,1.0,3.0,375.0
2,1.0,1.0,1.0,115.0
2,1.0,1.0,1.0,199.0
3,1.0,2.0,2.0,175.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,70.0
3,1.0,1.0,2.0,180.0
4,1.0,1.0,2.0,219.0
4,1.0,2.0,2.0,195.0
10,1.0,3.0,3.0,375.0
1,2.0,1.0,1.0,50.0
1,1.0,1.0,1.0,100.0
4,1.0,2.0,3.0,250.0
4,1.0,1.0,1.0,120.0
3,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,85.0
6,1.0,2.0,1.0,159.0
5,1.0,2.0,3.0,199.0
3,1.0,1.0,1.0,103.0
2,1.0,1.0,1.0,85.0
4,1.0,2.0,2.0,175.0
2,1.0,1.0,1.0,90.0
6,1.0,2.0,2.0,150.0
6,1.0,3.0,3.0,300.0
2,1.0,1.0,1.0,98.0
3,1.0,1.0,2.0,174.0
2,1.0,1.0,1.0,60.0
5,1.0,2.0,2.0,199.0
6,3.0,3.0,3.0,600.0
5,1.0,3.0,3.0,245.0
5,2.0,2.0,2.0,300.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,95.0
2,1.0,2.0,2.0,65.0
2,2.0,1.0,1.0,88.0
1,1.0,1.0,1.0,50.0
4,1.0,1.0,1.0,275.0
2,1.0,1.0,1.0,58.0
2,1.5,1.0,2.0,100.0
2,1.0,1.0,1.0,112.0
5,1.0,2.0,4.0,250.0
2,1.0,2.0,1.0,69.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,74.0
1,2.0,1.0,1.0,35.0
2,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,120.0
4,1.0,1.0,2.0,160.0
2,2.0,1.0,1.0,95.0
2,2.0,1.0,1.0,169.0
6,1.0,2.0,3.0,220.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,75.0
3,1.0,2.0,3.0,103.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,95.0
2,1.0,1.0,1.0,68.0
6,1.0,2.0,2.0,246.0
2,1.0,1.0,1.0,275.0
2,1.0,1.0,1.0,0.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,215.0
2,1.0,1.0,1.0,95.0
7,2.0,3.0,3.0,250.0
2,1.0,1.0,1.0,169.0
2,2.0,1.0,1.0,260.0
2,1.0,1.0,1.0,94.0
6,2.0,2.0,3.0,250.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,50.0
5,1.0,2.0,2.0,300.0
6,1.5,2.0,3.0,250.0
3,1.0,1.0,1.0,150.0
6,1.0,2.0,3.0,180.0
3,1.0,1.0,2.0,80.0
1,2.0,1.0,1.0,70.0
2,1.0,1.0,1.0,210.0
4,1.0,1.0,1.0,325.0
2,1.0,2.0,2.0,225.0
6,3.0,3.0,3.0,330.0
4,1.0,2.0,2.0,249.0
3,1.0,1.0,2.0,150.0
2,1.0,1.0,1.0,80.0
4,1.0,2.0,1.0,150.0
4,1.0,2.0,3.0,250.0
2,1.0,1.0,1.0,82.0
2,1.0,1.0,1.0,118.0
1,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,62.0
2,1.5,1.0,1.0,80.0
4,1.0,1.0,1.0,210.0
1,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,125.0
3,1.0,1.0,2.0,260.0
4,1.0,1.0,2.0,160.0
2,1.0,1.0,1.0,90.0
5,1.5,2.0,3.0,199.0
3,1.0,1.0,2.0,135.0
2,1.5,1.0,2.0,65.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,100.0
3,1.0,1.0,1.0,90.0
5,1.0,2.0,2.0,140.0
2,1.0,1.0,1.0,75.0
3,1.0,1.0,1.0,99.0
1,1.0,1.0,1.0,90.0
2,2.0,1.0,1.0,58.0
2,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,82.0
2,1.0,1.0,1.0,150.0
4,1.0,2.0,2.0,175.0
2,1.5,1.0,1.0,76.0
6,1.0,2.0,3.0,170.0
2,1.0,1.0,1.0,80.0
2,2.0,1.0,1.0,67.0
2,1.5,1.0,1.0,95.0
1,2.0,1.0,3.0,42.0
2,1.0,1.0,1.0,119.0
1,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,80.0
4,2.0,2.0,2.0,350.0
1,1.0,1.0,1.0,109.0
2,3.0,1.0,1.0,60.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,90.0
4,1.0,2.0,2.0,205.0
2,1.0,1.0,1.0,120.0
4,2.0,2.0,2.0,125.0
5,2.0,4.0,4.0,870.0
2,2.0,1.0,1.0,68.0
1,1.0,1.0,1.0,55.0
4,1.0,1.0,2.0,175.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,125.0
2,2.0,1.0,1.0,66.0
2,1.0,1.0,1.0,50.0
5,1.0,2.0,3.0,395.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,195.0
1,1.0,1.0,1.0,55.0
6,1.0,3.0,3.0,255.0
2,1.0,1.0,2.0,80.0
6,1.0,2.0,3.0,99.0
2,1.0,1.0,1.0,70.0
4,3.0,2.0,2.0,399.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,90.0
4,1.0,1.0,1.0,125.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,55.0
2,1.0,2.0,1.0,60.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,200.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,1.0,95.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,90.0
10,2.0,5.0,6.0,295.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,87.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,57.0
1,1.0,1.0,1.0,79.0
2,1.0,1.0,1.0,250.0
2,1.0,1.0,1.0,60.0
3,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,54.0
1,1.0,1.0,1.0,40.0
2,1.0,2.0,2.0,110.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,74.0
6,1.0,2.0,4.0,1000.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,180.0
3,1.0,1.0,1.0,125.0
6,1.0,3.0,3.0,198.0
2,1.0,1.0,1.0,59.0
1,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,65.0
2,2.0,1.0,1.0,95.0
2,1.0,1.0,1.0,175.0
4,1.0,1.0,2.0,175.0
4,1.0,1.0,2.0,120.0
6,1.0,2.0,2.0,240.0
8,1.0,3.0,3.0,197.0
4,1.0,2.0,2.0,90.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,2.0,58.0
4,1.0,1.0,2.0,175.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,65.0
4,1.0,2.0,2.0,220.0
3,1.0,1.0,2.0,104.0
5,1.0,2.0,2.0,150.0
2,1.0,1.0,1.0,89.0
2,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,200.0
2,2.0,2.0,1.0,150.0
1,1.0,1.0,1.0,89.0
1,1.0,1.0,1.0,65.0
4,1.0,2.0,2.0,200.0
4,1.0,2.0,2.0,95.0
1,1.0,1.0,1.0,225.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,160.0
10,1.0,3.0,5.0,590.0
3,1.0,1.0,2.0,114.0
2,1.0,1.0,1.0,106.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,30.0
2,1.0,1.0,1.0,120.0
1,1.0,1.0,1.0,119.0
2,1.0,1.0,1.0,70.0
4,1.0,1.0,2.0,140.0
2,1.0,1.0,1.0,70.0
2,2.0,1.0,1.0,90.0
4,1.0,2.0,2.0,150.0
2,1.0,1.0,1.0,69.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,75.0
4,1.0,2.0,2.0,146.0
2,1.0,1.0,1.0,59.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,48.0
2,1.0,1.0,1.0,100.0
5,1.0,2.0,2.0,185.0
2,1.0,1.0,1.0,85.0
2,1.5,1.0,1.0,90.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,135.0
2,1.0,1.0,1.0,105.0
5,1.0,2.0,2.0,185.0
1,1.0,1.0,1.0,58.0
4,1.0,1.0,2.0,167.0
4,1.0,2.0,4.0,130.0
6,1.0,2.0,2.0,180.0
2,1.0,1.0,1.0,95.0
7,1.0,1.0,1.0,175.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,89.0
6,1.0,3.0,3.0,451.0
2,1.0,1.0,1.0,59.0
4,1.0,2.0,3.0,250.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,20.0
5,1.0,2.0,3.0,175.0
5,2.0,1.0,2.0,249.0
3,1.0,1.0,1.0,140.0
3,1.0,1.0,2.0,120.0
2,2.0,1.0,1.0,65.0
2,2.0,1.0,1.0,65.0
1,1.0,1.0,1.0,53.0
2,1.0,1.0,1.0,55.0
4,1.0,1.0,2.0,185.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,2.0,130.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,175.0
3,2.0,2.0,1.0,100.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,98.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,90.0
5,1.0,1.0,2.0,137.0
3,2.0,1.0,2.0,70.0
1,1.0,1.0,1.0,42.0
1,1.5,1.0,1.0,80.0
2,1.5,1.0,1.0,125.0
5,1.0,2.0,2.0,199.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,89.0
4,1.0,1.0,2.0,100.0
4,1.0,2.0,2.0,95.0
4,1.0,1.0,2.0,150.0
3,1.0,1.0,1.0,60.0
2,2.0,1.0,1.0,80.0
4,1.0,1.0,2.0,75.0
2,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,99.0
6,2.0,2.0,2.0,210.0
2,1.0,1.0,1.0,185.0
3,1.0,2.0,2.0,149.0
3,1.0,2.0,2.0,75.0
2,1.0,1.0,2.0,76.0
3,1.0,1.0,1.0,165.0
6,1.0,3.0,3.0,229.0
2,1.0,1.0,1.0,53.0
4,1.0,2.0,2.0,145.0
4,2.0,2.0,2.0,300.0
2,1.0,1.0,1.0,200.0
7,2.0,3.0,3.0,240.0
2,0.0,1.0,1.0,100.0
2,1.0,1.0,3.0,69.0
2,1.0,1.0,1.0,150.0
4,1.0,2.0,2.0,250.0
1,1.0,2.0,2.0,40.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,62.0
2,1.0,1.0,1.0,103.0
4,1.0,2.0,2.0,180.0
1,1.0,1.0,1.0,70.0
2,2.0,1.0,1.0,150.0
4,2.0,2.0,2.0,250.0
2,1.0,1.0,1.0,70.0
4,1.0,2.0,4.0,280.0
8,2.0,2.0,3.0,314.0
1,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,50.0
8,1.0,2.0,4.0,189.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,67.0
2,1.0,1.0,1.0,155.0
1,1.0,1.0,1.0,42.0
1,1.0,1.0,1.0,45.0
3,1.0,1.0,1.0,250.0
3,1.0,1.0,1.0,100.0
1,1.0,1.0,1.0,77.0
2,1.0,1.0,1.0,189.0
2,1.0,1.0,1.0,55.0
1,1.0,1.0,1.0,35.0
2,1.0,1.0,2.0,148.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,95.0
1,1.0,1.0,1.0,47.0
2,1.0,1.0,1.0,60.0
3,1.0,1.0,1.0,100.0
4,1.0,1.0,2.0,200.0
2,1.0,1.0,1.0,250.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,72.0
1,1.0,1.0,1.0,80.0
2,1.5,1.0,1.0,65.0
1,1.0,1.0,1.0,34.0
4,1.0,1.0,1.0,130.0
2,1.0,1.0,1.0,200.0
2,1.0,1.0,1.0,64.0
2,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,42.0
4,1.0,2.0,2.0,150.0
2,1.0,1.0,1.0,140.0
6,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,250.0
2,1.0,1.0,1.0,90.0
5,2.0,2.0,2.0,220.0
2,1.0,1.0,1.0,80.0
3,1.0,1.0,1.0,158.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,91.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,175.0
1,2.0,1.0,1.0,0.0
1,1.0,1.0,1.0,135.0
1,1.0,1.0,1.0,110.0
3,1.0,1.0,1.0,125.0
12,4.5,4.0,6.0,800.0
2,2.0,1.0,1.0,53.0
4,1.0,1.0,1.0,200.0
6,1.0,2.0,2.0,500.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,120.0
2,1.0,1.0,1.0,200.0
4,2.5,2.0,2.0,300.0
2,1.0,2.0,2.0,225.0
4,1.0,2.0,1.0,115.0
2,1.0,1.0,1.0,140.0
2,1.5,1.0,1.0,110.0
2,1.0,1.0,1.0,249.0
3,1.0,1.0,1.0,120.0
2,1.0,3.0,1.0,100.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,70.0
3,4.0,1.0,2.0,37.0
2,1.0,1.0,1.0,145.0
2,1.0,1.0,1.0,77.0
5,1.0,2.0,2.0,170.0
5,1.0,1.0,1.0,175.0
2,1.0,1.0,1.0,97.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,67.0
5,1.0,2.0,2.0,300.0
2,1.0,3.0,1.0,57.0
2,1.0,1.0,2.0,1150.0
2,4.0,1.0,1.0,37.0
2,1.0,1.0,1.0,65.0
6,2.0,3.0,3.0,550.0
4,1.0,2.0,1.0,150.0
2,1.0,1.0,1.0,99.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,64.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,110.0
2,1.0,1.0,1.0,80.0
4,1.0,1.0,2.0,175.0
4,2.0,2.0,2.0,160.0
2,1.0,1.0,1.0,175.0
2,1.0,1.0,1.0,89.0
1,1.0,1.0,1.0,63.0
2,1.0,1.0,1.0,119.0
2,1.0,1.0,1.0,225.0
1,1.0,1.0,1.0,50.0
1,1.0,1.0,1.0,65.0
3,1.0,1.0,1.0,103.0
4,1.0,1.0,1.0,169.0
2,1.5,1.0,1.0,88.0
1,2.0,1.0,1.0,75.0
1,1.0,1.0,1.0,65.0
4,1.5,2.0,2.0,180.0
4,2.0,2.0,2.0,197.0
3,1.0,1.0,1.0,150.0
9,1.0,3.0,4.0,250.0
4,1.0,2.0,1.0,139.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,240.0
2,1.0,1.0,1.0,110.0
4,1.0,1.0,2.0,320.0
2,1.0,1.0,1.0,66.0
2,2.0,1.0,1.0,58.0
2,1.0,1.0,1.0,60.0
4,2.0,2.0,2.0,329.0
2,1.0,1.0,1.0,75.0
4,1.0,1.0,1.0,220.0
1,1.0,1.0,1.0,88.0
2,1.0,1.0,1.0,89.0
2,1.0,1.0,1.0,150.0
2,1.0,1.0,1.0,57.0
6,1.0,2.0,2.0,180.0
1,1.0,1.0,1.0,66.0
6,1.0,3.0,3.0,275.0
2,1.0,1.0,1.0,200.0
8,2.0,4.0,4.0,450.0
2,1.0,1.0,1.0,49.0
1,1.0,1.0,1.0,41.0
6,1.0,2.0,3.0,300.0
4,1.0,1.0,2.0,109.0
2,1.5,1.0,1.0,89.0
4,2.0,2.0,2.0,180.0
2,1.0,1.0,1.0,60.0
4,3.0,1.0,3.0,85.0
2,1.0,1.0,1.0,65.0
4,1.0,1.0,2.0,190.0
1,1.0,1.0,1.0,125.0
2,1.0,1.0,1.0,110.0
2,3.0,1.0,1.0,60.0
5,2.0,1.0,1.0,450.0
8,1.0,2.0,4.0,150.0
3,1.0,2.0,2.0,165.0
2,1.0,1.0,1.0,130.0
1,1.0,1.0,1.0,40.0
4,1.0,1.0,2.0,135.0
2,1.0,1.0,1.0,129.0
1,1.0,1.0,1.0,60.0
4,3.0,1.0,3.0,85.0
5,1.0,1.0,3.0,150.0
3,3.0,1.0,2.0,62.0
2,1.0,1.0,1.0,195.0
2,1.0,1.0,1.0,195.0
4,3.0,1.0,3.0,85.0
4,1.0,2.0,2.0,167.0
5,1.0,2.0,2.0,160.0
3,1.0,1.0,1.0,123.0
2,1.0,1.0,1.0,350.0
1,1.0,1.0,1.0,55.0
5,2.0,2.0,3.0,400.0
1,1.0,1.0,1.0,47.0
2,1.0,1.0,1.0,244.0
2,1.0,1.0,1.0,200.0
4,1.0,2.0,2.0,120.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,73.0
7,1.0,3.0,3.0,275.0
1,1.0,1.0,1.0,40.0
2,1.0,1.0,1.0,100.0
2,1.0,1.0,1.0,80.0
1,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,89.0
2,1.0,1.0,1.0,74.0
2,1.0,1.0,1.0,149.0
2,1.0,1.0,1.0,160.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,70.0
2,3.0,1.0,1.0,60.0
1,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,102.0
2,1.0,1.0,1.0,75.0
4,1.0,1.0,2.0,100.0
2,1.0,1.0,1.0,74.0
4,2.0,1.0,4.0,90.0
2,1.0,1.0,1.0,60.0
2,1.0,1.0,1.0,90.0
1,1.0,1.0,1.0,44.0
2,1.0,1.0,1.0,51.0
2,1.0,1.0,1.0,70.0
1,1.0,1.0,1.0,70.0
6,1.0,2.0,2.0,200.0
1,1.0,1.0,1.0,60.0
1,1.0,1.0,1.0,45.0
2,1.0,1.0,1.0,90.0
2,1.0,1.0,1.0,54.0
2,1.0,1.0,1.0,67.0
1,1.0,1.0,1.0,35.0
2,2.0,1.0,1.0,230.0
4,1.0,1.0,2.0,150.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,150.0
6,1.0,3.0,3.0,295.0
2,1.0,1.0,1.0,140.0
2,1.0,1.0,1.0,150.0
1,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,70.0
2,1.0,1.0,1.0,65.0
2,1.0,1.0,1.0,113.0
3,1.0,1.0,1.0,160.0
6,1.5,3.0,3.0,200.0
1,2.0,1.0,1.0,65.0
1,1.0,1.0,3.0,39.0
2,1.0,1.0,1.0,155.0
4,1.0,1.0,1.0,180.0
6,2.0,4.0,4.0,389.0
2,1.0,1.0,1.0,84.0
2,1.0,1.0,2.0,135.0
2,1.0,1.0,1.0,80.0
3,1.0,2.0,2.0,190.0
1,1.0,1.0,1.0,70.0
2,1.5,1.0,1.0,85.0
2,1.0,1.0,1.0,190.0
3,1.0,1.0,2.0,65.0
12,1.0,3.0,4.0,315.0
2,1.0,1.0,1.0,95.0
4,1.0,2.0,2.0,150.0
1,1.0,1.0,1.0,50.0
2,1.0,1.0,1.0,128.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,1.0,110.0
1,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,96.0
2,1.0,1.0,1.0,114.0
4,2.0,2.0,2.0,149.0
2,1.0,1.0,1.0,80.0
2,1.0,1.0,2.0,65.0
2,1.0,1.0,1.0,75.0
2,1.0,1.0,1.0,175.0
1,1.0,1.0,1.0,84.0
2,1.0,1.0,1.0,55.0
2,1.0,1.0,1.0,65.0
1,1.0,1.0,1.0,110.0
1,1.0,1.0,1.0,50.0
3,1.0,1.0,3.0,150.0
4,1.0,1.0,2.0,200.0
1,1.0,1.0,1.0,90.0
2,1.0,2.0,1.0,83.0
1,2.0,1.0,1.0,70.0
3,1.0,1.0,1.0,130.0
